it,temp,actualQ,bestQ,p
22400000,18.2526,4425.17,4501.89,0.01
22410000,18.2145,4418.17,4501.89,0.01
22420000,18.1763,4425.17,4501.89,0
22430000,18.1382,4421.17,4501.89,1
22440000,18.1,4425.17,4501.89,1
22450000,18.0619,4425.17,4501.89,1
22460000,18.0237,4425.17,4501.89,1
22470000,17.9856,4419.17,4501.89,1
22480000,17.9474,4428.17,4501.89,0.01
22490000,17.9093,4426.17,4501.89,0.01
22500000,17.8711,4422.17,4501.89,1
22510000,17.833,4426.17,4501.89,0.01
22520000,17.7948,4426.17,4501.89,0.01
22530000,17.7567,4423.17,4501.89,0.01
22540000,17.7185,4425.17,4501.89,0
22550000,17.6804,4423.17,4501.89,0
22560000,17.6423,4427.17,4501.89,0
22570000,17.6041,4429.17,4501.89,0.01
22580000,17.566,4424.17,4501.89,0
22590000,17.5278,4427.17,4501.89,0.01
22600000,17.4897,4419.17,4501.89,3.14
22610000,17.4515,4425.17,4501.89,0.01
22620000,17.4134,4428.17,4501.89,0.32
22630000,17.3752,4427.17,4501.89,0
22640000,17.3371,4431.17,4501.89,0
22650000,17.2989,4426.17,4501.89,0.01
22660000,17.2608,4429.17,4501.89,0
22670000,17.2226,4425.17,4501.89,0
22680000,17.1845,4426.17,4501.89,1
22690000,17.1463,4424.17,4501.89,0.01
22700000,17.1082,4428.17,4501.89,0.01
22710000,17.07,4426.17,4501.89,0
22720000,17.0319,4421.17,4501.89,0.01
22730000,16.9938,4423.17,4501.89,0
22740000,16.9556,4423.17,4501.89,0.01
22750000,16.9175,4430.17,4501.89,1
22760000,16.8793,4426.17,4501.89,0.01
22770000,16.8412,4421.17,4501.89,0.01
22780000,16.803,4426.17,4501.89,0.01
22790000,16.7649,4425.17,4501.89,0.01
22800000,16.7267,4425.17,4501.89,0.01
22810000,16.6886,4424.17,4501.89,0.01
22820000,16.6504,4428.17,4501.89,1
22830000,16.6123,4423.17,4501.89,0.01
22840000,16.5741,4425.17,4501.89,0.01
22850000,16.536,4426.17,4501.89,1
22860000,16.4978,4422.17,4501.89,0
22870000,16.4597,4426.17,4501.89,1
22880000,16.4216,4430.17,4501.89,0
22890000,16.3834,4428.17,4501.89,0
22900000,16.3453,4424.17,4501.89,1
22910000,16.3071,4421.17,4501.89,0.01
22920000,16.269,4421.17,4501.89,0.01
22930000,16.2308,4427.17,4501.89,1
22940000,16.1927,4425.17,4501.89,0
22950000,16.1545,4417.17,4501.89,0.01
22960000,16.1164,4428.17,4501.89,0
22970000,16.0782,4423.17,4501.89,0.09
22980000,16.0401,4428.17,4501.89,1
22990000,16.0019,4423.17,4501.89,0.01
23000000,15.9638,4425.17,4501.89,0.01
23010000,15.9256,4424.17,4501.89,0.01
23020000,15.8875,4427.17,4501.89,0.01
23030000,15.8493,4423.17,4501.89,0.01
23040000,15.8112,4426.17,4501.89,0.01
23050000,15.7731,4428.17,4501.89,0.01
23060000,15.7349,4420.17,4501.89,0
23070000,15.6968,4430.17,4501.89,0
23080000,15.6586,4430.17,4501.89,0.01
23090000,15.6205,4430.17,4501.89,0.01
23100000,15.5823,4422.17,4501.89,0.01
23110000,15.5442,4425.17,4501.89,0
23120000,15.506,4420.17,4501.89,1
23130000,15.4679,4430.17,4501.89,0.01
23140000,15.4297,4422.17,4501.89,0.01
23150000,15.3916,4430.17,4501.89,0.01
23160000,15.3534,4429.17,4501.89,0.01
23170000,15.3153,4428.17,4501.89,0
23180000,15.2771,4425.17,4501.89,1
23190000,15.239,4424.17,4501.89,0
23200000,15.2008,4427.17,4501.89,0.01
23210000,15.1627,4428.17,4501.89,0.01
23220000,15.1246,4426.17,4501.89,0.01
23230000,15.0864,4421.17,4501.89,1
23240000,15.0483,4425.17,4501.89,1
23250000,15.0101,4425.17,4501.89,0
23260000,14.972,4429.17,4501.89,1
23270000,14.9338,4431.17,4501.89,1.96
23280000,14.8957,4430.17,4501.89,0.01
23290000,14.8575,4431.17,4501.89,1
23300000,14.8194,4426.17,4501.89,0
23310000,14.7812,4427.17,4501.89,0.01
23320000,14.7431,4426.17,4501.89,0
23330000,14.7049,4427.17,4501.89,0.01
23340000,14.6668,4426.17,4501.89,0.01
23350000,14.6286,4427.17,4501.89,0
23360000,14.5905,4424.17,4501.89,0
23370000,14.5523,4423.17,4501.89,1
23380000,14.5142,4428.17,4501.89,0
23390000,14.4761,4426.17,4501.89,0
23400000,14.4379,4428.17,4501.89,0.01
23410000,14.3998,4424.17,4501.89,1
23420000,14.3616,4421.17,4501.89,0.01
23430000,14.3235,4427.17,4501.89,0.01
23440000,14.2853,4428.17,4501.89,0.01
23450000,14.2472,4418.17,4501.89,0
23460000,14.209,4427.17,4501.89,0.01
23470000,14.1709,4426.17,4501.89,0
23480000,14.1327,4421.17,4501.89,1
23490000,14.0946,4427.17,4501.89,17.09
23500000,14.0564,4425.17,4501.89,0
23510000,14.0183,4429.17,4501.89,2.05
23520000,13.9851,4424.17,4501.89,2.05
23530000,13.9565,4426.17,4501.89,0.01
23540000,13.9279,4426.17,4501.89,0.01
23550000,13.8993,4423.17,4501.89,0.02
23560000,13.8707,4427.17,4501.89,0
23570000,13.8421,4428.17,4501.89,1
23580000,13.8134,4426.17,4501.89,0
23590000,13.7848,4430.17,4501.89,0
23600000,13.7562,4425.17,4501.89,1
23610000,13.7276,4424.17,4501.89,1
23620000,13.699,4420.17,4501.89,0.01
23630000,13.6704,4427.17,4501.89,0.01
23640000,13.6418,4427.17,4501.89,0.01
23650000,13.6132,4426.17,4501.89,0
23660000,13.5846,4428.17,4501.89,0
23670000,13.556,4422.17,4501.89,1
23680000,13.5273,4429.17,4501.89,0
23690000,13.4987,4427.17,4501.89,1
23700000,13.4701,4429.17,4501.89,0.01
23710000,13.4415,4428.17,4501.89,1
23720000,13.4129,4428.17,4501.89,0.01
23730000,13.3843,4425.17,4501.89,1
23740000,13.3557,4429.17,4501.89,0
23750000,13.3271,4427.17,4501.89,0.01
23760000,13.2985,4425.17,4501.89,0.01
23770000,13.2699,4430.17,4501.89,0
23780000,13.2412,4426.17,4501.89,0
23790000,13.2126,4425.17,4501.89,0
23800000,13.184,4430.17,4501.89,0.01
23810000,13.1554,4420.17,4501.89,0
23820000,13.1268,4427.17,4501.89,0.01
23830000,13.0982,4417.17,4501.89,1
23840000,13.0696,4426.17,4501.89,1
23850000,13.041,4428.17,4501.89,0.47
23860000,13.0124,4422.17,4501.89,0.47
23870000,12.9837,4427.17,4501.89,0.01
23880000,12.9551,4422.17,4501.89,0
23890000,12.9265,4426.17,4501.89,0.01
23900000,12.8979,4431.17,4501.89,0.01
23910000,12.8693,4424.17,4501.89,2.18
23920000,12.8407,4425.17,4501.89,0.46
23930000,12.8121,4423.17,4501.89,0.01
23940000,12.7835,4428.17,4501.89,0.01
23950000,12.7549,4426.17,4501.89,0.01
23960000,12.7263,4429.17,4501.89,0
23970000,12.6976,4428.17,4501.89,0
23980000,12.669,4423.17,4501.89,0.01
23990000,12.6404,4423.17,4501.89,0.01
24000000,12.6118,4427.17,4501.89,1
24010000,12.5832,4423.17,4501.89,0
24020000,12.5546,4425.17,4501.89,0.46
24030000,12.526,4423.17,4501.89,0
24040000,12.4974,4429.17,4501.89,1
24050000,12.4688,4429.17,4501.89,1
24060000,12.4402,4427.17,4501.89,0.01
24070000,12.4115,4430.17,4501.89,0
24080000,12.3829,4427.17,4501.89,0.01
24090000,12.3543,4424.17,4501.89,0
24100000,12.3257,4428.17,4501.89,0
24110000,12.2971,4428.17,4501.89,0
24120000,12.2685,4429.17,4501.89,0.01
24130000,12.2399,4429.17,4501.89,0.01
24140000,12.2113,4425.17,4501.89,0
24150000,12.1827,4428.17,4501.89,0.01
24160000,12.1541,4422.17,4501.89,0
24170000,12.1254,4428.17,4501.89,0
24180000,12.0968,4431.17,4501.89,1
24190000,12.0682,4426.17,4501.89,0.01
24200000,12.0396,4428.17,4501.89,0.01
24210000,12.011,4427.17,4501.89,0
24220000,11.9824,4430.17,4501.89,0.44
24230000,11.9538,4427.17,4501.89,0
24240000,11.9252,4425.17,4501.89,0.01
24250000,11.8966,4426.17,4501.89,1
24260000,11.868,4424.17,4501.89,0.01
24270000,11.8393,4426.17,4501.89,0
24280000,11.8107,4426.17,4501.89,1
24290000,11.7821,4430.17,4501.89,0.01
24300000,11.7535,4430.17,4501.89,0
24310000,11.7249,4420.17,4501.89,1
24320000,11.6963,4429.17,4501.89,0.01
24330000,11.6677,4427.17,4501.89,0.08
24340000,11.6391,4424.17,4501.89,0
24350000,11.6105,4427.17,4501.89,0.01
24360000,11.5818,4428.17,4501.89,1
24370000,11.5532,4428.17,4501.89,1
24380000,11.5246,4429.17,4501.89,0.01
24390000,11.496,4422.17,4501.89,0.01
24400000,11.4674,4429.17,4501.89,1
24410000,11.4388,4426.17,4501.89,0
24420000,11.4102,4425.17,4501.89,1
24430000,11.3816,4425.17,4501.89,1
24440000,11.353,4426.17,4501.89,0
24450000,11.3244,4424.17,4501.89,0
24460000,11.2957,4425.17,4501.89,1
24470000,11.2671,4425.17,4501.89,0
24480000,11.2385,4426.17,4501.89,1
24490000,11.2099,4421.17,4501.89,0.17
24500000,11.1813,4426.17,4501.89,1
24510000,11.1527,4429.17,4501.89,0.07
24520000,11.1241,4428.17,4501.89,6.04
24530000,11.0955,4427.17,4501.89,0.01
24540000,11.0669,4430.17,4501.89,0
24550000,11.0383,4425.17,4501.89,0.01
24560000,11.0096,4428.17,4501.89,0
24570000,10.981,4430.17,4501.89,0
24580000,10.9524,4426.17,4501.89,0
24590000,10.9238,4426.17,4501.89,0
24600000,10.8952,4429.17,4501.89,0
24610000,10.8666,4429.17,4501.89,0
24620000,10.838,4424.17,4501.89,0
24630000,10.8094,4430.17,4501.89,0
24640000,10.7808,4428.17,4501.89,0
24650000,10.7522,4426.17,4501.89,0.01
24660000,10.7235,4422.17,4501.89,0
24670000,10.6949,4422.17,4501.89,0
24680000,10.6663,4429.17,4501.89,1
24690000,10.6377,4427.17,4501.89,0.01
24700000,10.6091,4424.17,4501.89,1
24710000,10.5805,4427.17,4501.89,0.01
24720000,10.5519,4427.17,4501.89,0
24730000,10.5233,4427.17,4501.89,0.01
24740000,10.4947,4428.17,4501.89,0.01
24750000,10.466,4426.17,4501.89,0.01
24760000,10.4374,4428.17,4501.89,0.01
24770000,10.4088,4429.17,4501.89,1
24780000,10.3802,4431.17,4501.89,0.01
24790000,10.3516,4429.17,4501.89,0.01
24800000,10.323,4431.17,4501.89,0
24810000,10.2944,4429.17,4501.89,0
24820000,10.2658,4425.17,4501.89,0.01
24830000,10.2372,4427.17,4501.89,0.01
24840000,10.2086,4431.17,4501.89,0.01
24850000,10.1799,4428.17,4501.89,0.01
24860000,10.1513,4429.17,4501.89,1
24870000,10.1227,4427.17,4501.89,0
24880000,10.0941,4422.17,4501.89,0.01
24890000,10.0655,4424.17,4501.89,0.01
24900000,10.0369,4424.17,4501.89,0
24910000,10.0083,4426.17,4501.89,1
24920000,9.98645,4429.17,4501.89,1
24930000,9.96738,4429.17,4501.89,0.01
24940000,9.9483,4430.17,4501.89,0.01
24950000,9.92923,4424.17,4501.89,0
24960000,9.91016,4424.17,4501.89,0
24970000,9.89108,4425.17,4501.89,1
24980000,9.87201,4429.17,4501.89,0
24990000,9.85294,4425.17,4501.89,0.05
25000000,9.83386,4428.17,4501.89,0.01
25010000,9.81479,4429.17,4501.89,0.37
25020000,9.79572,4429.17,4501.89,1
25030000,9.77664,4429.17,4501.89,0
25040000,9.75757,4430.17,4501.89,1
25050000,9.73849,4428.17,4501.89,0
25060000,9.71942,4426.17,4501.89,0
25070000,9.70035,4428.17,4501.89,0.01
25080000,9.68127,4427.17,4501.89,0
25090000,9.6622,4428.17,4501.89,0
25100000,9.64313,4429.17,4501.89,1
25110000,9.62405,4427.17,4501.89,0.01
25120000,9.60498,4430.17,4501.89,0
25130000,9.58591,4428.17,4501.89,0.13
25140000,9.56683,4428.17,4501.89,0.01
25150000,9.54776,4427.17,4501.89,1
25160000,9.52869,4427.17,4501.89,0.01
25170000,9.50961,4429.17,4501.89,0.01
25180000,9.49054,4430.17,4501.89,0
25190000,9.47147,4424.17,4501.89,0.01
25200000,9.45239,4428.17,4501.89,0.01
25210000,9.43332,4424.17,4501.89,1
25220000,9.41425,4428.17,4501.89,0
25230000,9.39517,4426.17,4501.89,1
25240000,9.3761,4426.17,4501.89,0
25250000,9.35703,4430.17,4501.89,0
25260000,9.33795,4430.17,4501.89,0
25270000,9.31888,4429.17,4501.89,1
25280000,9.2998,4426.17,4501.89,0
25290000,9.28073,4431.17,4501.89,0.01
25300000,9.26166,4428.17,4501.89,0
25310000,9.24258,4430.17,4501.89,0.01
25320000,9.22351,4430.17,4501.89,0
25330000,9.20444,4428.17,4501.89,0.01
25340000,9.18536,4424.17,4501.89,0
25350000,9.16629,4427.17,4501.89,0.12
25360000,9.14722,4430.17,4501.89,0
25370000,9.12814,4429.17,4501.89,0
25380000,9.10907,4426.17,4501.89,0
25390000,9.09,4428.17,4501.89,0.01
25400000,9.07092,4431.17,4501.89,0.01
25410000,9.05185,4429.17,4501.89,0
25420000,9.03278,4429.17,4501.89,0
25430000,9.0137,4430.17,4501.89,0
25440000,8.99463,4428.17,4501.89,0
25450000,8.97556,4427.17,4501.89,0
25460000,8.95648,4430.17,4501.89,0.01
25470000,8.93741,4426.17,4501.89,0
25480000,8.91833,4431.17,4501.89,0.01
25490000,8.89926,4424.17,4501.89,0.11
25500000,8.88019,4427.17,4501.89,0.01
25510000,8.86111,4423.17,4501.89,0.01
25520000,8.84204,4428.17,4501.89,0
25530000,8.82297,4430.17,4501.89,0
25540000,8.80389,4426.17,4501.89,0
25550000,8.78482,4429.17,4501.89,0
25560000,8.76575,4429.17,4501.89,0.01
25570000,8.74667,4431.17,4501.89,0
25580000,8.7276,4427.17,4501.89,1
25590000,8.70853,4430.17,4501.89,1
25600000,8.68945,4429.17,4501.89,0.32
25610000,8.67038,4426.17,4501.89,1
25620000,8.65131,4430.17,4501.89,0.01
25630000,8.63223,4430.17,4501.89,0
25640000,8.61316,4430.17,4501.89,0
25650000,8.59409,4428.17,4501.89,0.01
25660000,8.57501,4425.17,4501.89,0
25670000,8.55594,4431.17,4501.89,1
25680000,8.53687,4430.17,4501.89,0
25690000,8.51779,4426.17,4501.89,0
25700000,8.49872,4426.17,4501.89,0.01
25710000,8.47964,4429.17,4501.89,0
25720000,8.46057,4420.17,4501.89,1
25730000,8.4415,4428.17,4501.89,0
25740000,8.42242,4427.17,4501.89,0
25750000,8.40335,4427.17,4501.89,0.1
25760000,8.38428,4431.17,4501.89,0.01
25770000,8.3652,4429.17,4501.89,0
25780000,8.34613,4430.17,4501.89,0
25790000,8.32706,4427.17,4501.89,0.01
25800000,8.30798,4430.17,4501.89,0
25810000,8.28891,4430.17,4501.89,0
25820000,8.26984,4430.17,4501.89,0.01
25830000,8.25076,4428.17,4501.89,0.01
25840000,8.23169,4429.17,4501.89,0.01
25850000,8.21262,4427.17,4501.89,0.01
25860000,8.19354,4431.17,4501.89,1
25870000,8.17447,4427.17,4501.89,0
25880000,8.1554,4429.17,4501.89,0
25890000,8.13632,4431.17,4501.89,0
25900000,8.11725,4431.17,4501.89,0.01
25910000,8.09818,4430.17,4501.89,0
25920000,8.0791,4430.17,4501.89,1
25930000,8.06003,4428.17,4501.89,0.01
25940000,8.04095,4430.17,4501.89,1
25950000,8.02188,4426.17,4501.89,1
25960000,8.00281,4427.17,4501.89,0
25970000,7.98373,4431.17,4501.89,0
25980000,7.96466,4431.17,4501.89,0
25990000,7.94559,4428.17,4501.89,0.01
26000000,7.92651,4427.17,4501.89,0
26010000,7.90744,4430.17,4501.89,1
26020000,7.88837,4428.17,4501.89,0
26030000,7.86929,4429.17,4501.89,0
26040000,7.85022,4430.17,4501.89,0
26050000,7.83115,4429.17,4501.89,0.01
26060000,7.81207,4429.17,4501.89,0.01
26070000,7.793,4426.17,4501.89,1
26080000,7.77393,4428.17,4501.89,1
26090000,7.75485,4429.17,4501.89,0
26100000,7.73578,4430.17,4501.89,0
26110000,7.71671,4429.17,4501.89,0
26120000,7.69763,4428.17,4501.89,0.01
26130000,7.67856,4424.17,4501.89,0.01
26140000,7.65948,4430.17,4501.89,0
26150000,7.64041,4430.17,4501.89,0.01
26160000,7.62134,4428.17,4501.89,0
26170000,7.60226,4430.17,4501.89,0.08
26180000,7.58319,4428.17,4501.89,1
26190000,7.56412,4427.17,4501.89,1
26200000,7.54504,4428.17,4501.89,0
26210000,7.52597,4429.17,4501.89,0
26220000,7.5069,4431.17,4501.89,0.01
26230000,7.48782,4430.17,4501.89,0
26240000,7.46875,4429.17,4501.89,0.01
26250000,7.44968,4427.17,4501.89,0
26260000,7.4306,4431.17,4501.89,0
26270000,7.41153,4429.17,4501.89,0
26280000,7.39246,4431.17,4501.89,0.01
26290000,7.37338,4431.17,4501.89,0.26
26300000,7.35431,4431.17,4501.89,1
26310000,7.33524,4429.17,4501.89,0.01
26320000,7.31616,4430.17,4501.89,1
26330000,7.29709,4430.17,4501.89,1
26340000,7.27802,4426.17,4501.89,1
26350000,7.25894,4430.17,4501.89,1
26360000,7.23987,4431.17,4501.89,1
26370000,7.22079,4431.17,4501.89,0
26380000,7.20172,4431.17,4501.89,0.01
26390000,7.18265,4429.17,4501.89,0
26400000,7.16357,4429.17,4501.89,0
26410000,7.1445,4429.17,4501.89,1
26420000,7.12543,4427.17,4501.89,0
26430000,7.10635,4430.17,4501.89,0.01
26440000,7.08728,4429.17,4501.89,0
26450000,7.06821,4428.17,4501.89,0.01
26460000,7.04913,4428.17,4501.89,0
26470000,7.03006,4426.17,4501.89,0.01
26480000,7.01099,4430.17,4501.89,0
26490000,6.99393,4430.17,4501.89,0
26500000,6.97963,4428.17,4501.89,0
26510000,6.96532,4430.17,4501.89,0.01
26520000,6.95102,4431.17,4501.89,0.01
26530000,6.93671,4428.17,4501.89,0.01
26540000,6.92241,4430.17,4501.89,0
26550000,6.9081,4430.17,4501.89,1
26560000,6.8938,4431.17,4501.89,0
26570000,6.87949,4431.17,4501.89,0.01
26580000,6.86519,4430.17,4501.89,0
26590000,6.85088,4429.17,4501.89,0
26600000,6.83658,4431.17,4501.89,1
26610000,6.82227,4428.17,4501.89,0
26620000,6.80797,4431.17,4501.89,1
26630000,6.79366,4431.17,4501.89,0.01
26640000,6.77936,4430.17,4501.89,0
26650000,6.76505,4431.17,4501.89,0
26660000,6.75075,4431.17,4501.89,0
26670000,6.73644,4428.17,4501.89,1
26680000,6.72214,4431.17,4501.89,1
26690000,6.70783,4431.17,4501.89,0.01
26700000,6.69353,4430.17,4501.89,1
26710000,6.67922,4431.17,4501.89,0.01
26720000,6.66492,4429.17,4501.89,4.49
26730000,6.65061,4429.17,4501.89,0.01
26740000,6.63631,4429.17,4501.89,0
26750000,6.622,4431.17,4501.89,0
26760000,6.6077,4431.17,4501.89,1
26770000,6.59339,4430.17,4501.89,0
26780000,6.57909,4429.17,4501.89,0.01
26790000,6.56478,4430.17,4501.89,0.22
26800000,6.55048,4431.17,4501.89,0
26810000,6.53617,4429.17,4501.89,0
26820000,6.52187,4428.17,4501.89,1
26830000,6.50756,4428.17,4501.89,0.01
26840000,6.49326,4429.17,4501.89,0.01
26850000,6.47895,4430.17,4501.89,0
26860000,6.46464,4428.17,4501.89,1
26870000,6.45034,4430.17,4501.89,0.01
26880000,6.43603,4431.17,4501.89,0
26890000,6.42173,4430.17,4501.89,0
26900000,6.40742,4429.17,4501.89,0
26910000,6.39312,4431.17,4501.89,1
26920000,6.37881,4431.17,4501.89,1
26930000,6.36451,4430.17,4501.89,0
26940000,6.3502,4430.17,4501.89,0
26950000,6.3359,4430.17,4501.89,0.01
26960000,6.32159,4431.17,4501.89,0
26970000,6.30729,4430.17,4501.89,4.89
26980000,6.29298,4428.17,4501.89,0
26990000,6.27868,4431.17,4501.89,0
27000000,6.26437,4430.17,4501.89,0.01
27010000,6.25007,4428.17,4501.89,0.01
27020000,6.23576,4430.17,4501.89,0.01
27030000,6.22146,4430.17,4501.89,1
27040000,6.20715,4430.17,4501.89,0.01
27050000,6.19285,4431.17,4501.89,0.01
27060000,6.17854,4429.17,4501.89,1
27070000,6.16424,4427.17,4501.89,0
27080000,6.14993,4429.17,4501.89,1
27090000,6.13563,4431.17,4501.89,0.01
27100000,6.12132,4431.17,4501.89,0
27110000,6.10702,4430.17,4501.89,0
27120000,6.09271,4431.17,4501.89,0
27130000,6.07841,4430.17,4501.89,0
27140000,6.0641,4431.17,4501.89,0.04
27150000,6.0498,4428.17,4501.89,0.01
27160000,6.03549,4427.17,4501.89,0
27170000,6.02119,4429.17,4501.89,0
27180000,6.00688,4431.17,4501.89,1
27190000,5.99258,4430.17,4501.89,0
27200000,5.97827,4430.17,4501.89,0
27210000,5.96397,4429.17,4501.89,0.01
27220000,5.94966,4431.17,4501.89,0
27230000,5.93536,4431.17,4501.89,0.01
27240000,5.92105,4431.17,4501.89,0
27250000,5.90675,4431.17,4501.89,0
27260000,5.89244,4429.17,4501.89,0
27270000,5.87814,4430.17,4501.89,1
27280000,5.86383,4430.17,4501.89,0.01
27290000,5.84952,4429.17,4501.89,0.01
27300000,5.83522,4431.17,4501.89,0
27310000,5.82091,4427.17,4501.89,1
27320000,5.80661,4430.17,4501.89,0.01
27330000,5.7923,4430.17,4501.89,1
27340000,5.778,4428.17,4501.89,0
27350000,5.76369,4431.17,4501.89,0
27360000,5.74939,4430.17,4501.89,0
27370000,5.73508,4430.17,4501.89,0
27380000,5.72078,4431.17,4501.89,0
27390000,5.70647,4430.17,4501.89,0
27400000,5.69217,4429.17,4501.89,0
27410000,5.67786,4428.17,4501.89,1
27420000,5.66356,4430.17,4501.89,0.01
27430000,5.64925,4431.17,4501.89,0
27440000,5.63495,4430.17,4501.89,0
27450000,5.62064,4430.17,4501.89,1
27460000,5.60634,4430.17,4501.89,0
27470000,5.59203,4429.17,4501.89,0
27480000,5.57773,4430.17,4501.89,0
27490000,5.56342,4431.17,4501.89,0
27500000,5.54912,4429.17,4501.89,0
27510000,5.53481,4431.17,4501.89,0.17
27520000,5.52051,4430.17,4501.89,0.01
27530000,5.5062,4430.17,4501.89,0
27540000,5.4919,4429.17,4501.89,0
27550000,5.47759,4431.17,4501.89,0.01
27560000,5.46329,4430.17,4501.89,1
27570000,5.44898,4429.17,4501.89,0.16
27580000,5.43468,4431.17,4501.89,1
27590000,5.42037,4431.17,4501.89,0.01
27600000,5.40607,4428.17,4501.89,0.01
27610000,5.39176,4431.17,4501.89,1
27620000,5.37746,4430.17,4501.89,0.16
27630000,5.36315,4431.17,4501.89,0
27640000,5.34885,4431.17,4501.89,0.03
27650000,5.33454,4430.17,4501.89,0.01
27660000,5.32024,4431.17,4501.89,0
27670000,5.30593,4431.17,4501.89,1
27680000,5.29163,4430.17,4501.89,0
27690000,5.27732,4431.17,4501.89,0
27700000,5.26302,4431.17,4501.89,0
27710000,5.24871,4431.17,4501.89,6.73
27720000,5.23441,4430.17,4501.89,0
27730000,5.2201,4428.17,4501.89,0
27740000,5.20579,4429.17,4501.89,0
27750000,5.19149,4430.17,4501.89,0.01
27760000,5.17718,4431.17,4501.89,0
27770000,5.16288,4431.17,4501.89,0
27780000,5.14857,4430.17,4501.89,1
27790000,5.13427,4428.17,4501.89,1
27800000,5.11996,4431.17,4501.89,0
27810000,5.10566,4430.17,4501.89,0.01
27820000,5.09135,4431.17,4501.89,1
27830000,5.07705,4430.17,4501.89,0
27840000,5.06274,4431.17,4501.89,0.01
27850000,5.04844,4431.17,4501.89,0
27860000,5.03413,4431.17,4501.89,1
27870000,5.01983,4431.17,4501.89,0
27880000,5.00552,4429.17,4501.89,0
27890000,4.99415,4430.17,4501.89,0
27900000,4.98461,4431.17,4501.89,0
27910000,4.97507,4431.17,4501.89,0.02
27920000,4.96554,4431.17,4501.89,0.01
27930000,4.956,4428.17,4501.89,1
27940000,4.94646,4430.17,4501.89,0.01
27950000,4.93692,4429.17,4501.89,1
27960000,4.92739,4431.17,4501.89,0
27970000,4.91785,4430.17,4501.89,0
27980000,4.90831,4430.17,4501.89,1
27990000,4.89878,4431.17,4501.89,0
28000000,4.88924,4430.17,4501.89,1
28010000,4.8797,4431.17,4501.89,0
28020000,4.87017,4431.17,4501.89,0
28030000,4.86063,4431.17,4501.89,1
28040000,4.85109,4430.17,4501.89,0.01
28050000,4.84156,4430.17,4501.89,0
28060000,4.83202,4431.17,4501.89,0.01
28070000,4.82248,4431.17,4501.89,0.01
28080000,4.81295,4430.17,4501.89,0
28090000,4.80341,4430.17,4501.89,0
28100000,4.79387,4431.17,4501.89,0.01
28110000,4.78434,4430.17,4501.89,0.01
28120000,4.7748,4431.17,4501.89,0
28130000,4.76526,4429.17,4501.89,0.01
28140000,4.75573,4430.17,4501.89,0.01
28150000,4.74619,4431.17,4501.89,1
28160000,4.73665,4430.17,4501.89,0
28170000,4.72712,4431.17,4501.89,0.01
28180000,4.71758,4430.17,4501.89,0
28190000,4.70804,4430.17,4501.89,0
28200000,4.69851,4430.17,4501.89,0
28210000,4.68897,4428.17,4501.89,0.12
28220000,4.67943,4431.17,4501.89,1
28230000,4.6699,4431.17,4501.89,0
28240000,4.66036,4429.17,4501.89,0.01
28250000,4.65082,4431.17,4501.89,0.01
28260000,4.64129,4430.17,4501.89,0.01
28270000,4.63175,4428.17,4501.89,0
28280000,4.62221,4431.17,4501.89,0
28290000,4.61268,4430.17,4501.89,0
28300000,4.60314,4431.17,4501.89,0.01
28310000,4.5936,4431.17,4501.89,0
28320000,4.58407,4431.17,4501.89,1
28330000,4.57453,4429.17,4501.89,0
28340000,4.56499,4431.17,4501.89,0.01
28350000,4.55546,4430.17,4501.89,0
28360000,4.54592,4430.17,4501.89,0
28370000,4.53638,4429.17,4501.89,0
28380000,4.52684,4429.17,4501.89,0
28390000,4.51731,4430.17,4501.89,0.01
28400000,4.50777,4427.17,4501.89,1
28410000,4.49823,4431.17,4501.89,1
28420000,4.4887,4431.17,4501.89,1
28430000,4.47916,4428.17,4501.89,0
28440000,4.46962,4430.17,4501.89,0.01
28450000,4.46009,4429.17,4501.89,0
28460000,4.45055,4431.17,4501.89,0
